Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname,Propertycount
Tullamarine,56 Broadmeadows Rd,3,house,822000,property sold,Jason,22/07/2017,12.9,3043,3,1,1.0,778,112.0,1960.0,Hume,Western Metropolitan,3296
Vermont,88 Boronia Rd,3,house,988000,property sold,Fletchers,22/07/2017,17.2,3133,3,1,1.0,653,119.0,1970.0,Whitehorse,Eastern Metropolitan,4181
Wantirna South,1/20 Kensington Pl,3,townhouse,630000,property sold,Ray,22/07/2017,14.7,3152,3,1,2.0,169,141.0,2001.0,Knox,Eastern Metropolitan,7082
Watsonia,18 Barry St,3,house,830000,property sold,Barry,22/07/2017,14.5,3087,3,1,1.0,598,104.4,1975.0,Banyule,Northern Metropolitan,2329
Watsonia North,27 Kurrajong Cr,3,house,710000,property sold,Ray,22/07/2017,14.5,3087,3,1,2.0,600,115.0,1974.0,Banyule,Northern Metropolitan,1442
Werribee,8 Centenary Cr,3,house,383000,property sold,Greg,22/07/2017,14.7,3030,3,1,2.0,548,95.0,1960.0,Wyndham,Western Metropolitan,16166
Werribee,5 Flourish Wy,4,house,463000,property sold,hockingstuart,22/07/2017,14.7,3030,4,2,2.0,358,148.0,2012.0,Wyndham,Western Metropolitan,16166
Werribee,3 Parramatta Rd,3,house,452000,property sold prior,Biggin,22/07/2017,14.7,3030,3,1,3.0,567,121.0,1980.0,Wyndham,Western Metropolitan,16166
Werribee,17 Timbarra Dr,4,house,665000,property sold,hockingstuart,22/07/2017,14.7,3030,4,2,2.0,520,201.0,2014.0,Wyndham,Western Metropolitan,16166
Werribee,6 Troup Ct,3,house,485000,property sold prior,Reliance,22/07/2017,14.7,3030,3,1,1.0,633,88.0,1960.0,Wyndham,Western Metropolitan,16166
Werribee,17 Xavier Ct,4,house,510000,property sold prior,YPA,22/07/2017,14.7,3030,4,2,1.0,531,147.0,2003.0,Wyndham,Western Metropolitan,16166
West Footscray,16 Market St,3,house,850000,property sold,Jas,22/07/2017,6.4,3012,3,1,2.0,269,111.0,1910.0,Maribyrnong,Western Metropolitan,5058
Williamstown,22 Hotham St,4,house,1440000,property sold,Williams,22/07/2017,6.8,3016,4,2,0.0,240,170.0,1900.0,Hobsons Bay,Western Metropolitan,6380
Yarra Glen,15 Yarra St,3,house,620000,property sold prior,Buckingham,22/07/2017,31.4,3775,3,2,1.0,863,180.56,1975.0,Yarra Ranges,Northern Victoria,1160
Yarraville,61 Eirene St,2,house,900000,property sold prior,Sweeney,22/07/2017,6.3,3013,2,1,3.0,463,123.5,1940.0,Maribyrnong,Western Metropolitan,6543
Yarraville,30 Freame St,4,house,1407000,property sold,Village,22/07/2017,6.3,3013,4,2,2.0,446,152.0,1955.0,Maribyrnong,Western Metropolitan,6543
Airport West,10A Coniston Av,3,townhouse,780000,property sold,RE,29/07/2017,10.4,3042,3,2,1.0,195,192.0,2005.0,Moonee Valley,Western Metropolitan,3464
Albanvale,10 Elinga Ct,3,house,555000,property sold prior,Sweeney,29/07/2017,14.0,3021,3,1,3.0,566,126.0,1980.0,Brimbank,Western Metropolitan,1899
Albion,1/26 Talmage St,3,townhouse,580000,property passed in,Douglas,29/07/2017,10.5,3020,3,2,2.0,175,110.0,2014.0,Brimbank,Western Metropolitan,2185
Ardeer,1 Chelsey St,3,house,627000,property sold,Barry,29/07/2017,12.8,3022,3,1,2.0,697,102.0,1960.0,Brimbank,Western Metropolitan,1281
Ashwood,7 Barrington Dr,4,house,1540000,property sold,Jellis,29/07/2017,10.2,3147,4,2,3.0,668,205.0,1970.0,Monash,Southern Metropolitan,2894
Balwyn,27 Burroughs Rd,5,house,3812000,property sold,VICProp,29/07/2017,7.9,3103,5,4,2.0,729,1.0,2012.0,Boroondara,Southern Metropolitan,5682
Balwyn North,12 Maud St,4,house,1755000,property sold,Jellis,29/07/2017,9.7,3104,4,2,2.0,605,155.0,1938.0,Boroondara,Southern Metropolitan,7809
Bayswater,592 Mountain Hwy,3,house,606000,property sold,McGrath,29/07/2017,23.2,3153,3,1,1.0,424,94.0,1970.0,Knox,Eastern Metropolitan,5030
Bentleigh,2 Osborne Av,3,townhouse,1435000,property sold,hockingstuart,29/07/2017,11.4,3204,3,3,2.0,307,177.0,2014.0,Glen Eira,Southern Metropolitan,6795
Bentleigh East,16 Waratah St,3,townhouse,1260000,property sold,Woodards,29/07/2017,13.8,3165,3,2,2.0,669,138.0,1960.0,Glen Eira,Southern Metropolitan,10969
Berwick,33 Jane St,3,house,620000,property sold,C21,29/07/2017,35.2,3806,3,1,2.0,792,101.0,1970.0,Casey,Eastern Victoria,17093
Black Rock,5/323 Beach Rd,2,unit,600000,property sold,Hodges,29/07/2017,17.3,3193,2,1,1.0,0,74.0,1960.0,Bayside,Southern Metropolitan,2866
Blackburn South,12/5 Travellyn Ct,2,unit,615000,property sold,Ray,29/07/2017,13.4,3130,2,1,1.0,3316,85.0,1970.0,Whitehorse,Eastern Metropolitan,4387
Boronia,15 New St,4,house,770000,property sold prior,Noel,29/07/2017,25.0,3155,4,2,2.0,723,1.0,1970.0,Knox,Eastern Metropolitan,9704
Brighton,6/105 Cochrane St,2,unit,845000,property sold prior,Buxton,29/07/2017,10.5,3186,2,1,1.0,100,110.0,1960.0,Bayside,Southern Metropolitan,10579
Broadmeadows,18 Katunga Cr,4,house,706000,property sold,YPA,29/07/2017,14.0,3047,4,1,4.0,752,115.0,1960.0,Hume,Northern Metropolitan,4294
Brookfield,30 Pinrush Rd,4,house,456000,property sold,Reliance,29/07/2017,29.8,3338,4,2,2.0,576,189.0,2010.0,Melton,Western Victoria,3122
Brunswick,1/46 Davies St,2,house,650000,property sold,Jellis,29/07/2017,5.2,3056,2,1,1.0,108,70.0,1970.0,Moreland,Northern Metropolitan,11918
Brunswick East,1/51 Brunswick Rd,2,house,620000,property sold,Nicholson,29/07/2017,4.0,3057,2,1,1.0,123,79.0,1960.0,Moreland,Northern Metropolitan,5533
Brunswick East,3/51 Brunswick Rd,2,house,683000,property sold,Nicholson,29/07/2017,4.0,3057,2,1,1.0,0,91.0,1970.0,Moreland,Northern Metropolitan,5533
Brunswick East,2/38 Ethel St,2,house,501000,property sold,Jellis,29/07/2017,4.0,3057,2,1,1.0,71,47.0,1970.0,Moreland,Northern Metropolitan,5533
Brunswick East,603/29 Nicholson St,2,unit,615000,property sold prior,hockingstuart,29/07/2017,4.0,3057,2,1,1.0,0,70.0,2008.0,Moreland,Northern Metropolitan,5533
Brunswick West,17 Cohuna St,2,house,1150000,property sold,Jellis,29/07/2017,5.2,3055,2,1,1.0,539,107.0,1940.0,Moreland,Northern Metropolitan,7082
Burwood East,1/2 Ellesmere Rd,3,unit,835000,property sold,Ray,29/07/2017,14.7,3151,3,2,2.0,347,143.0,2000.0,Whitehorse,Eastern Metropolitan,4048
Cairnlea,16 Westbury St,3,house,640000,property sold,HAR,29/07/2017,14.8,3023,3,2,2.0,316,170.0,2008.0,Brimbank,Western Metropolitan,2674
Camberwell,52 Ellsworth Cr,3,townhouse,1280000,property sold prior,Jellis,29/07/2017,7.7,3124,3,2,2.0,186,158.0,2014.0,Boroondara,Southern Metropolitan,8920
Camberwell,6 Regent St,4,house,2500000,vendor bid,Fletchers,29/07/2017,7.7,3124,4,2,3.0,947,225.0,1930.0,Boroondara,Southern Metropolitan,8920
Camberwell,2/37 Thomas St,2,unit,600800,property sold,Philip,29/07/2017,7.7,3124,2,1,1.0,1625,1.0,1960.0,Boroondara,Southern Metropolitan,8920
Carnegie,1/80 Truganini Rd,3,unit,1151000,property sold,Woodards,29/07/2017,10.1,3163,3,2,1.0,259,115.0,1995.0,Glen Eira,Southern Metropolitan,7822
Carrum,29 Whatley St,3,house,625000,property sold prior,Buxton,29/07/2017,31.2,3197,3,2,1.0,379,170.0,1950.0,Kingston,South-Eastern Metropolitan,1989
Carrum Downs,9 Pinewood Dr,3,house,480000,property sold,Harcourts,29/07/2017,34.9,3201,3,1,0.0,528,106.0,1981.0,Frankston,South-Eastern Metropolitan,8060
Chadstone,1/6 Crana Ct,5,townhouse,1050000,property sold,Buxton,29/07/2017,11.7,3148,5,2,2.0,276,159.0,2011.0,Monash,Southern Metropolitan,3582
Chelsea Heights,11 Rebecca Cl,5,house,835500,property sold,Ray,29/07/2017,27.0,3196,5,5,4.0,570,243.0,1990.0,Kingston,South-Eastern Metropolitan,2076
Cheltenham,22 Cavanagh St,4,house,1740000,property sold prior,O'Brien,29/07/2017,17.9,3192,4,2,2.0,721,283.0,2010.0,Kingston,Southern Metropolitan,9758
Clifton Hill,7/16 The Esplanade,2,unit,591000,property sold,Ray,29/07/2017,3.6,3068,2,1,1.0,0,64.0,1970.0,Yarra,Northern Metropolitan,2954
Coburg,68 Marks St,4,house,1400000,property sold,Nelson,29/07/2017,6.7,3058,4,2,2.0,426,165.0,1930.0,Moreland,Northern Metropolitan,11204
Coburg,34 Soudan St,2,house,996000,property sold,Nelson,29/07/2017,6.7,3058,2,1,1.0,476,97.0,1930.0,Moreland,Northern Metropolitan,11204
Coburg North,17 Delta Av,4,house,1011000,property sold,Nelson,29/07/2017,6.7,3058,4,2,2.0,500,145.0,1930.0,Moreland,Northern Metropolitan,3445
Coburg North,10 Shore Gr,3,townhouse,830000,property sold,Ray,29/07/2017,6.7,3058,3,2,2.0,275,142.0,2008.0,Moreland,Northern Metropolitan,3445
Craigieburn,15 Champion Pde,4,house,510000,property passed in,LJ,29/07/2017,20.6,3064,4,2,1.0,336,83.0,2014.0,Hume,Northern Metropolitan,15510
Craigieburn,10 Olympic Wy,4,house,590000,property sold,YPA,29/07/2017,20.6,3064,4,2,2.0,512,200.71,2007.0,Hume,Northern Metropolitan,15510
Craigieburn,66 Willmott Dr,3,house,390000,property sold,Ray,29/07/2017,20.6,3064,3,1,1.0,301,109.0,2001.0,Hume,Northern Metropolitan,15510
Cranbourne North,13 Cumquat Ct,4,house,500000,property sold,Ray,29/07/2017,34.7,3977,4,2,0.0,579,149.0,1990.0,Casey,South-Eastern Metropolitan,6464
Doncaster,10 Wilsons Rd,3,house,1420000,vendor bid,Barry,29/07/2017,12.4,3108,3,1,2.0,721,130.0,1965.0,Manningham,Eastern Metropolitan,9028
Doncaster East,21 Runnymede St,3,house,1460000,property sold prior,Biggin,29/07/2017,14.3,3109,3,1,2.0,660,117.0,1965.0,Manningham,Eastern Metropolitan,10999
Doveton,49 Kanooka Gr,3,house,450000,property sold prior,Stockdale,29/07/2017,28.8,3177,3,1,0.0,585,85.0,1960.0,Casey,South-Eastern Metropolitan,3533
Elsternwick,3/14 Sinclair St,2,unit,834500,property sold,Biggin,29/07/2017,7.2,3185,2,1,2.0,538,92.0,2005.0,Glen Eira,Southern Metropolitan,4898
Eltham North,15 Highpoint Cr,4,house,920000,property sold,Buckingham,29/07/2017,18.0,3095,4,3,2.0,1503,209.0,1980.0,Nillumbik,Eastern Metropolitan,2346
Elwood,3/28 Avoca Av,2,unit,930000,property sold,Chisholm,29/07/2017,7.2,3184,2,1,1.0,837,80.0,1930.0,Port Phillip,Southern Metropolitan,8989
Elwood,1/121 Brighton Rd,2,unit,720000,property sold,Chisholm,29/07/2017,7.2,3184,2,1,2.0,797,90.0,1920.0,Port Phillip,Southern Metropolitan,8989
Elwood,4/19 Ruskin St,3,townhouse,1035000,property sold,Chisholm,29/07/2017,7.2,3184,3,2,2.0,0,111.0,2010.0,Port Phillip,Southern Metropolitan,8989
Elwood,3/521 St Kilda St,2,unit,715000,property sold,Chisholm,29/07/2017,7.2,3184,2,1,1.0,795,80.0,2005.0,Port Phillip,Southern Metropolitan,8989
Emerald,35 Kings Rd,2,house,655000,property sold,Kaye,29/07/2017,36.9,3782,2,1,0.0,1000,81.79,1980.0,Cardinia,Eastern Victoria,2259
Endeavour Hills,44 Denton Dr,3,house,630000,property sold prior,O'Brien,29/07/2017,28.5,3802,3,2,2.0,581,128.0,1985.0,Casey,South-Eastern Metropolitan,8443
Endeavour Hills,9 Knight Ct,3,house,676000,property sold prior,O'Brien,29/07/2017,28.5,3802,3,2,3.0,810,114.0,1980.0,Casey,South-Eastern Metropolitan,8443
Epping,19 Lotus Ct,4,house,658000,property passed in,hockingstuart,29/07/2017,19.6,3076,4,2,2.0,571,200.0,1997.0,Whittlesea,Northern Metropolitan,10926
Epping,13 Manley St,3,house,500000,property sold,Darren,29/07/2017,19.6,3076,3,2,2.0,321,130.0,2011.0,Whittlesea,Northern Metropolitan,10926
Epping,8 Shields St,3,house,560000,property sold,HAR,29/07/2017,19.6,3076,3,2,1.0,390,147.0,2007.0,Whittlesea,Northern Metropolitan,10926
Epping,2/33 Wedge St,2,unit,503000,property sold,Love,29/07/2017,19.6,3076,2,2,2.0,214,115.0,2000.0,Whittlesea,Northern Metropolitan,10926
Fairfield,9 Rushall St,3,house,1800000,property sold prior,Jellis,29/07/2017,5.7,3078,3,1,2.0,697,112.0,1925.0,Darebin,Northern Metropolitan,2970
Ferntree Gully,3 Hooker Rd,3,house,861000,property sold,Ray,29/07/2017,24.8,3156,3,2,1.0,720,162.0,1960.0,Knox,Eastern Metropolitan,10788
Ferntree Gully,72 Ormonde Rd,4,house,890000,property sold,Ray,29/07/2017,24.8,3156,4,2,2.0,659,177.0,1992.0,Knox,Eastern Metropolitan,10788
Footscray,9/51 Napier St,2,unit,370000,vendor bid,Jas,29/07/2017,5.1,3011,2,1,1.0,0,60.0,1960.0,Maribyrnong,Western Metropolitan,7570
Frankston,55 Margate Av,4,house,680000,vendor bid,hockingstuart,29/07/2017,38.0,3199,4,2,3.0,767,210.0,1980.0,Frankston,South-Eastern Metropolitan,17055
Frankston North,7 Wirilda Cr,3,house,570000,property sold prior,C21,29/07/2017,36.9,3200,3,1,4.0,632,104.0,1960.0,Frankston,Eastern Victoria,2500
Frankston South,90 Yuille St,4,house,945000,property sold,Bowman,29/07/2017,38.0,3199,4,2,2.0,694,265.0,2009.0,Frankston,South-Eastern Metropolitan,7566
Glen Huntly,1/1110 Glen Huntly Rd,2,unit,450000,property sold,Woodards,29/07/2017,10.1,3163,2,1,1.0,0,77.0,2010.0,Glen Eira,Southern Metropolitan,2403
Glen Iris,4/1508 Malvern Rd,2,townhouse,955000,property sold,Jellis,29/07/2017,7.3,3146,2,1,1.0,197,1.0,1970.0,Stonnington,Southern Metropolitan,10412
Glenroy,20A Apsley St,3,house,820000,property sold,Stockdale,29/07/2017,11.2,3046,3,1,4.0,650,135.0,1950.0,Moreland,Northern Metropolitan,8870
Glenroy,69 Melbourne Av,3,house,680000,property sold,FN,29/07/2017,11.2,3046,3,1,1.0,422,104.0,1960.0,Moreland,Northern Metropolitan,8870
Greensborough,50 Albion Cr,4,house,770000,property passed in,Darren,29/07/2017,16.1,3088,4,2,2.0,789,169.0,1975.0,Banyule,Northern Metropolitan,8524
Greensborough,12 Yangoora Pl,4,house,900000,property sold,Morrison,29/07/2017,16.1,3088,4,3,1.0,807,190.0,1975.0,Banyule,Northern Metropolitan,8524
Heidelberg,2/14 Edgar St,3,townhouse,835000,vendor bid,hockingstuart,29/07/2017,8.9,3084,3,2,2.0,161,135.0,2010.0,Banyule,Eastern Metropolitan,2890
Highett,1/12 Jillian Av,3,townhouse,1200000,property sold,Charlton,29/07/2017,16.0,3190,3,1,2.0,269,125.0,2000.0,Bayside,Southern Metropolitan,4794
Highett,1/1 Peterson St,3,townhouse,1030000,property passed in,Hodges,29/07/2017,16.0,3190,3,2,2.0,240,180.0,2006.0,Bayside,Southern Metropolitan,4794
Highett,31 The Crescent,4,townhouse,1200000,property sold,hockingstuart,29/07/2017,16.0,3190,4,2,2.0,304,183.0,2007.0,Kingston,Southern Metropolitan,4794
Highett,46 Wilson St,2,house,1150000,property passed in,hockingstuart,29/07/2017,16.0,3190,2,1,2.0,591,100.0,1950.0,Bayside,Southern Metropolitan,4794
Hillside,20 Viridian Dr,4,house,618350,property sold,YPA,29/07/2017,18.0,3037,4,2,2.0,542,221.0,2009.0,Melton,Western Metropolitan,5556
Hoppers Crossing,7 Brooke Ct,3,house,540000,property sold,Ray,29/07/2017,18.4,3029,3,2,2.0,580,200.0,1990.0,Wyndham,Western Metropolitan,13830
Ivanhoe,25 Fairy St,4,house,2530000,vendor bid,Miles,29/07/2017,7.8,3079,4,2,0.0,637,306.0,1936.0,Banyule,Eastern Metropolitan,5549
Keilor Park,45 Collinson St,3,house,750000,property sold,Nelson,29/07/2017,10.4,3042,3,2,2.0,761,222.0,1980.0,Brimbank,Western Metropolitan,1119
Keilor Park,26 Snow St,5,house,765000,property sold prior,McDonald,29/07/2017,10.4,3042,5,3,4.0,650,178.0,1970.0,Brimbank,Western Metropolitan,1119
Kew,6/385 Barkers Rd,3,townhouse,1405000,property sold,Buckingham,29/07/2017,5.4,3101,3,2,2.0,325,129.0,1980.0,Boroondara,Southern Metropolitan,10331
Kew,11 Raheen Dr,4,house,3015000,property sold,Jellis,29/07/2017,5.4,3101,4,2,2.0,813,276.0,1970.0,Boroondara,Southern Metropolitan,10331
Keysborough,28 Eildon Dr,3,house,745000,property sold prior,Biggin,29/07/2017,25.2,3173,3,1,4.0,540,108.0,1980.0,Greater Dandenong,South-Eastern Metropolitan,8459
Kurunjang,55 Dunvegan Dr,3,house,375000,property sold prior,hockingstuart,29/07/2017,31.7,3337,3,2,1.0,637,131.0,1980.0,Melton,Northern Victoria,3553
Lalor,2/7 Cooma Ct,2,unit,444000,property sold,HAR,29/07/2017,16.3,3075,2,1,1.0,277,100.0,1980.0,Whittlesea,Northern Metropolitan,8279
Lalor,168 Darebin Dr,3,house,544000,property sold,Langwell,29/07/2017,16.3,3075,3,1,2.0,534,129.0,1960.0,Whittlesea,Northern Metropolitan,8279
Lalor,52 Monash St,3,house,580500,property sold,Love,29/07/2017,16.3,3075,3,1,1.0,532,934.0,1980.0,Whittlesea,Northern Metropolitan,8279
Maidstone,1/1 Clarendon St,3,townhouse,670000,property sold prior,Jas,29/07/2017,6.4,3012,3,2,2.0,159,128.0,2016.0,Maribyrnong,Western Metropolitan,3873
Maidstone,2/166 Mitchell St,4,townhouse,821000,property sold,Jas,29/07/2017,6.4,3012,4,3,2.0,294,151.0,2014.0,Maribyrnong,Western Metropolitan,3873
Meadow Heights,2/11 Dutton Ct,3,townhouse,360000,property sold prior,RW,29/07/2017,17.4,3048,3,1,1.0,154,108.0,2008.0,Hume,Northern Metropolitan,4704
Meadow Heights,19 Papworth Pl,3,house,510000,property sold prior,Barry,29/07/2017,17.4,3048,3,1,1.0,670,101.0,1960.0,Hume,Northern Metropolitan,4704
Melbourne,709/87 Franklin St,2,unit,565000,property sold,MICM,29/07/2017,0.0,3000,2,1,0.0,89,85.0,2003.0,Melbourne,Northern Metropolitan,17496
Melton South,48 Manson Dr,3,house,385000,property sold,YPA,29/07/2017,29.8,3338,3,1,2.0,670,124.0,1975.0,Melton,Western Victoria,4718
Melton West,20 Linlithgow Wy,4,house,427500,property sold,hockingstuart,29/07/2017,31.7,3337,4,1,2.0,865,129.92,1980.0,Melton,Northern Victoria,6065
Mill Park,14 Jasmine Dr,3,house,668000,property sold,Ray,29/07/2017,17.9,3082,3,2,1.0,555,196.0,1990.0,Whittlesea,Northern Metropolitan,10529
Mill Park,14 Medlar Ct,3,house,650000,property passed in,Ray,29/07/2017,17.9,3082,3,2,1.0,661,141.0,1990.0,Whittlesea,Northern Metropolitan,10529
Moonee Ponds,90 Bent St,4,house,1400000,property passed in,Hodges,29/07/2017,6.2,3039,4,2,1.0,375,200.0,1930.0,Moonee Valley,Western Metropolitan,6232
Mooroolbark,149 Manchester Rd,3,house,696000,property sold,Fletchers,29/07/2017,26.5,3138,3,1,2.0,886,120.0,1960.0,Yarra Ranges,Eastern Victoria,8280
Mount Waverley,16 Walker Rd,3,house,1406000,property sold,Ray,29/07/2017,14.2,3149,3,2,2.0,660,133.0,1960.0,Monash,Eastern Metropolitan,13366
Mulgrave,35 Bevis St,3,house,9000000,property passed in,Hall,29/07/2017,18.8,3170,3,1,1.0,744,117.0,1960.0,Monash,South-Eastern Metropolitan,7113
Mulgrave,5 Grainger Ct,3,house,1001000,property sold,Harcourts,29/07/2017,18.8,3170,3,1,2.0,727,168.0,1970.0,Monash,South-Eastern Metropolitan,7113
Murrumbeena,2/20 Gerald St,2,unit,540000,vendor bid,Weston,29/07/2017,10.1,3163,2,1,1.0,80,67.0,1970.0,Glen Eira,Southern Metropolitan,4442
Murrumbeena,1/48 Kangaroo Rd,2,unit,910000,property sold,hockingstuart,29/07/2017,10.1,3163,2,1,2.0,402,106.0,1970.0,Glen Eira,Southern Metropolitan,4442
Murrumbeena,8/25 Omama Rd,1,unit,295000,property passed in,Thomson,29/07/2017,10.1,3163,1,1,1.0,0,45.0,1970.0,Glen Eira,Southern Metropolitan,4442
Newport,22/4 Mason St,2,unit,582000,property sold prior,Gunn&Co,29/07/2017,6.2,3015,2,1,1.0,963,86.0,2012.0,Hobsons Bay,Western Metropolitan,5498
Noble Park,38 Dunblane Rd,3,house,695000,property sold,Barry,29/07/2017,22.7,3174,3,1,1.0,671,142.0,1950.0,Greater Dandenong,South-Eastern Metropolitan,11806
Northcote,30 Johnson St,4,house,1515000,property sold,Jellis,29/07/2017,5.3,3070,4,1,2.0,318,161.0,1920.0,Darebin,Northern Metropolitan,11364
Nunawading,2/281 Springvale Rd,3,unit,813000,property sold,Ray,29/07/2017,15.4,3131,3,2,2.0,266,134.0,2001.0,Whitehorse,Eastern Metropolitan,4973
Oak Park,2/36 Curie Av,2,townhouse,545000,property passed in,Hodges,29/07/2017,11.2,3046,2,1,1.0,0,80.0,2013.0,Moreland,Northern Metropolitan,2651
Oak Park,15 Nerissa Gr,4,house,1300000,property passed in,Woodards,29/07/2017,11.2,3046,4,2,2.0,866,175.0,1960.0,Moreland,Northern Metropolitan,2651
Oak Park,88 Vincent St,4,house,1260000,property sold,Considine,29/07/2017,11.2,3046,4,2,2.0,656,204.0,1960.0,Moreland,Northern Metropolitan,2651
Pascoe Vale,61 Pardy St,3,house,940000,property sold prior,hockingstuart,29/07/2017,8.5,3044,3,1,1.0,559,109.0,1955.0,Moreland,Northern Metropolitan,7485
Point Cook,23 Boathaven Rd,4,house,620000,property sold,hockingstuart,29/07/2017,14.7,3030,4,2,2.0,448,238.0,2011.0,Wyndham,Western Metropolitan,15542
Port Melbourne,83 Evans St,2,house,1722500,property sold,Marshall,29/07/2017,3.5,3207,2,1,0.0,101,75.0,1900.0,Port Phillip,Southern Metropolitan,8648
Preston,20 Austral Av,4,house,1485000,property sold,McGrath,29/07/2017,8.4,3072,4,1,2.0,509,202.0,1920.0,Darebin,Northern Metropolitan,14577
Reservoir,1/33 Oconnor St,2,townhouse,672000,property sold,hockingstuart,29/07/2017,12.0,3073,2,1,1.0,243,120.0,2012.0,Darebin,Northern Metropolitan,21650
Richmond,5/33 Davison St,1,unit,330000,vendor bid,Marshall,29/07/2017,2.4,3121,1,1,1.0,0,43.7,1970.0,Yarra,Northern Metropolitan,14949
Ringwood East,23 Rosedale Cr,3,house,1400000,property sold,HAR,29/07/2017,21.3,3135,3,2,4.0,941,97.0,1950.0,Maroondah,Eastern Metropolitan,4407
Ripponlea,10/199 Hotham St,2,unit,558500,property sold prior,Buxton,29/07/2017,7.2,3185,2,1,1.0,1453,63.0,1970.0,Port Phillip,Southern Metropolitan,821
Roxburgh Park,13 McKinley Dr,3,house,460000,property sold,YPA,29/07/2017,20.6,3064,3,2,3.0,266,153.0,2000.0,Hume,Northern Metropolitan,5833
Roxburgh Park,10 Sheridan Wy,3,house,490000,property sold,Ray,29/07/2017,20.6,3064,3,2,2.0,400,143.0,1996.0,Hume,Northern Metropolitan,5833
Sandringham,6 Duff St,4,house,1660000,property sold,hockingstuart,29/07/2017,15.2,3191,4,2,2.0,390,235.0,2004.0,Bayside,Southern Metropolitan,4497
Sandringham,1/10 Reno Rd,4,house,1235000,property sold,Hodges,29/07/2017,15.2,3191,4,2,2.0,404,165.0,1925.0,Bayside,Southern Metropolitan,4497
Seaford,18 Catron St,4,house,870000,property sold,hockingstuart,29/07/2017,35.4,3198,4,2,2.0,771,160.0,1965.0,Frankston,South-Eastern Metropolitan,8077
Seaford,13 Hayman Av,4,house,880000,property sold,O'Brien,29/07/2017,35.4,3198,4,2,2.0,535,199.0,1970.0,Frankston,South-Eastern Metropolitan,8077
Seddon,2/70 Windsor St,2,house,945000,property sold prior,Village,29/07/2017,5.1,3011,2,1,1.0,126,65.0,1890.0,Maribyrnong,Western Metropolitan,2417
South Kingsville,89A New St,3,townhouse,730000,property sold,Sweeney,29/07/2017,6.2,3015,3,2,2.0,340,135.0,2000.0,Hobsons Bay,Western Metropolitan,984
South Melbourne,372 Coventry St,2,house,980000,vendor bid,Marshall,29/07/2017,1.9,3205,2,1,0.0,64,112.0,2000.0,Port Phillip,Southern Metropolitan,5943
South Yarra,9/17 Howitt St,2,unit,570000,vendor bid,Ray,29/07/2017,2.7,3141,2,1,1.0,0,64.0,1965.0,Stonnington,Southern Metropolitan,14887
